DateTime;10.0-18.0;4.0-14.0;5.0-18.0;5.0-8.0
2020-01-01 00:00:00;1.39031842456e-11;4.77039389851e-11;3.25339299078e-11;2.64396702915e-11
2020-01-01 00:15:00;1.43370178303e-11;4.69887954925e-11;3.23404526305e-11;2.60401396987e-11
2020-01-01 00:30:00;1.5298658942e-11;4.92078277398e-11;3.45349947161e-11;2.79652025924e-11
2020-01-01 00:45:00;1.46043013094e-11;4.71437247073e-11;3.28064080407e-11;2.64924590478e-11
2020-01-01 01:00:00;1.31488800961e-11;4.36749012742e-11;2.95769785531e-11;2.36233783613e-11
2020-01-01 01:15:00;1.2037519123e-11;4.05138835521e-11;2.82345356332e-11;2.29673423034e-11
2020-01-01 01:30:00;1.1739248322e-11;3.98680037793e-11;2.83747041685e-11;2.34576025616e-11
2020-01-01 01:45:00;1.16026344156e-11;3.91646856493e-11;2.79567601934e-11;2.31472105983e-11
2020-01-01 02:00:00;1.13246403831e-11;3.83766787319e-11;2.73068080683e-11;2.24654513362e-11
2020-01-01 02:15:00;1.12581322863e-11;3.67113057411e-11;2.60842870799e-11;2.1338605742e-11
2020-01-01 02:30:00;1.01690446423e-11;3.45759486359e-11;2.41274879751e-11;2.00310284676e-11
2020-01-01 02:45:00;9.74109824763e-12;3.53962393057e-11;2.46257879411e-11;2.09228007613e-11
2020-01-01 03:00:00;9.48879295581e-12;3.42896659142e-11;2.42718476269e-11;2.07235282309e-11
2020-01-01 03:15:00;1.03438772356e-11;3.28283019353e-11;2.37292041421e-11;1.97660368643e-11
2020-01-01 03:30:00;1.08526611467e-11;3.30161160699e-11;2.38593287638e-11;1.96561444304e-11
2020-01-01 03:45:00;1.01758900425e-11;3.38471440784e-11;2.40207818692e-11;2.02053858082e-11
2020-01-01 04:00:00;1.0594731524e-11;3.53918455638e-11;2.52011566498e-11;2.14293859255e-11
2020-01-01 04:15:00;1.10270164921e-11;3.55279570577e-11;2.52549277486e-11;2.12904666264e-11
2020-01-01 04:30:00;1.10052075751e-11;3.58800071659e-11;2.52506938566e-11;2.12621028986e-11
