DateTime;10.0-18.0;4.0-14.0;5.0-18.0;5.0-8.0
2020-01-01 00:00:00;2.67092100047e-11;5.03272412482e-11;3.91425066163e-11;2.51399407735e-11
2020-01-01 00:15:00;2.67639931912e-11;4.93600653361e-11;3.89553360601e-11;2.48957939792e-11
2020-01-01 00:30:00;2.75215103998e-11;5.04112936998e-11;4.0189025221e-11;2.55302750706e-11
2020-01-01 00:45:00;2.69622150224e-11;4.95646060841e-11;3.88592040752e-11;2.4323010051e-11
2020-01-01 01:00:00;2.52289184644e-11;4.6477376857e-11;3.64830962922e-11;2.31355393232e-11
2020-01-01 01:15:00;2.35555213059e-11;4.32709398823e-11;3.45355952118e-11;2.21747091944e-11
2020-01-01 01:30:00;2.28152455704e-11;4.25161685114e-11;3.37488218249e-11;2.19694500849e-11
2020-01-01 01:45:00;2.20366708532e-11;4.09608841172e-11;3.26690392922e-11;2.12481625481e-11
2020-01-01 02:00:00;2.11298979357e-11;4.02163511042e-11;3.19705963656e-11;2.09788780398e-11
2020-01-01 02:15:00;2.02416095221e-11;3.81892346487e-11;3.05775177452e-11;2.02544711788e-11
2020-01-01 02:30:00;1.87763511288e-11;3.55017755455e-11;2.81859358711e-11;1.87808778622e-11
2020-01-01 02:45:00;1.82496415496e-11;4.49507032673e-11;3.38618579918e-11;2.59654858901e-11
2020-01-01 03:00:00;1.78277572444e-11;4.48162295502e-11;3.36287855162e-11;2.60745453644e-11
2020-01-01 03:15:00;1.77804722238e-11;3.4748807798e-11;2.74437357836e-11;1.89369320104e-11
2020-01-01 03:30:00;1.85541868908e-11;3.50047027505e-11;2.79079760891e-11;1.86992721291e-11
2020-01-01 03:45:00;1.82825194636e-11;3.50936210438e-11;2.77263662036e-11;1.8811442e-11
2020-01-01 04:00:00;1.85526743169e-11;3.59722815703e-11;2.84677585559e-11;1.95624192494e-11
2020-01-01 04:15:00;1.83943293045e-11;3.64238796893e-11;2.85184558403e-11;1.98090994695e-11
2020-01-01 04:30:00;1.85310459537e-11;3.61651520033e-11;2.8345747372e-11;1.94566019359e-11
2020-01-01 04:45:00;1.79703011217e-11;3.59903387743e-11;2.81376447916e-11;1.96634593604e-11
2020-01-01 05:00:00;1.74833710951e-11;3.48407610581e-11;2.74848793881e-11;1.92332940839e-11
2020-01-01 05:15:00;1.69484236722e-11;3.37105963431e-11;2.67781281132e-11;1.87679092346e-11
2020-01-01 05:30:00;1.57909114523e-11;3.26020414146e-11;2.56355286354e-11;1.83099949887e-11
2020-01-01 05:45:00;1.50994860271e-11;3.24439918071e-11;2.49703680742e-11;1.80837032148e-11
2020-01-01 06:00:00;1.53556098814e-11;3.16688347483e-11;2.48449923115e-11;1.78002912042e-11
2020-01-01 06:15:00;1.59593208046e-11;3.19246396091e-11;2.54094669239e-11;1.78991681063e-11
2020-01-01 06:30:00;1.5447961189e-11;3.19642608158e-11;2.55160563569e-11;1.84389956508e-11
2020-01-01 06:45:00;1.44162785765e-11;2.98143270727e-11;2.39444121071e-11;1.73811354692e-11
2020-01-01 07:00:00;1.37071063202e-11;2.84303556881e-11;2.26171056046e-11;1.63024927723e-11
2020-01-01 07:15:00;1.34380069453e-11;2.78768044539e-11;2.22922271798e-11;1.61482618454e-11
2020-01-01 07:30:00;1.35583491863e-11;2.8133553385e-11;2.26481286365e-11;1.64401957503e-11
2020-01-01 07:45:00;1.37536062676e-11;2.88772080621e-11;2.30011461864e-11;1.67242032431e-11
2020-01-01 08:00:00;1.41648965733e-11;3.08653151591e-11;2.34815296138e-11;1.70334647415e-11
2020-01-01 08:15:00;1.64998393044e-11;3.42644308217e-11;2.67620063441e-11;1.90731545562e-11
2020-01-01 08:30:00;1.76575599756e-11;3.54018218731e-11;2.80814746623e-11;1.96108455444e-11
2020-01-01 08:45:00;1.71805885086e-11;3.52595091702e-11;2.72388244159e-11;1.89309656411e-11
2020-01-01 09:00:00;1.84584443417e-11;3.67115955141e-11;2.85514048553e-11;1.92291405765e-11
2020-01-01 09:15:00;2.02185066412e-11;3.83736560986e-11;3.04018319746e-11;1.99173650755e-11
2020-01-01 09:30:00;2.14718664822e-11;3.9283670016e-11;3.17425337618e-11;2.03330203698e-11
2020-01-01 09:45:00;2.26958879586e-11;4.11188463398e-11;3.32983437686e-11;2.10912132328e-11
2020-01-01 10:00:00;2.40047921446e-11;4.40754856853e-11;3.5421736961e-11;2.25192314931e-11
2020-01-01 10:15:00;2.3672843167e-11;4.45154203126e-11;3.55406996485e-11;2.30983281279e-11
2020-01-01 10:30:00;2.30907510047e-11;4.36094369319e-11;3.47489170218e-11;2.2853467899e-11
2020-01-01 10:45:00;2.30909686662e-11;4.40292992755e-11;3.47263443915e-11;2.28713994697e-11
2020-01-01 11:00:00;2.34748354791e-11;4.45185414429e-11;3.50407383102e-11;2.28762179116e-11
2020-01-01 11:15:00;2.45323937506e-11;4.59896832931e-11;3.65722679735e-11;2.36824310892e-11
2020-01-01 11:30:00;2.46921208523e-11;4.65190031733e-11;3.70364927185e-11;2.43607888074e-11
2020-01-01 11:45:00;2.39868036151e-11;4.40953631222e-11;3.52874062571e-11;2.28722343392e-11
2020-01-01 12:00:00;2.4373288892e-11;4.73016188083e-11;3.71749619333e-11;2.50996545891e-11
2020-01-01 12:15:00;2.57930979216e-11;5.32594736363e-11;4.19661553935e-11;3.00343341706e-11
2020-01-01 12:30:00;2.64165132221e-11;5.62623372974e-11;4.29364965874e-11;3.07301002031e-11
2020-01-01 12:45:00;2.61754546588e-11;5.79396694055e-11;4.1889104256e-11;2.97292525059e-11
2020-01-01 13:00:00;2.67607853819e-11;5.48793243669e-11;4.12393089962e-11;2.84190745677e-11
2020-01-01 13:15:00;2.71681122597e-11;5.23290928476e-11;4.10080042447e-11;2.75153437912e-11
2020-01-01 13:30:00;2.64406173435e-11;5.20814877813e-11;4.05111556138e-11;2.76986905329e-11
2020-01-01 13:45:00;2.68667581662e-11;5.16871248212e-11;4.05067229318e-11;2.73182025994e-11
2020-01-01 14:00:00;2.68394088887e-11;5.08528552407e-11;3.9898585333e-11;2.62198135059e-11
2020-01-01 14:15:00;2.6811232193e-11;5.05569693885e-11;3.95995318026e-11;2.57080782425e-11
2020-01-01 14:30:00;2.66404360684e-11;4.94642142319e-11;3.91214280871e-11;2.50184934516e-11
2020-01-01 14:45:00;2.66901653042e-11;4.90402078305e-11;3.91958135717e-11;2.51000445474e-11
2020-01-01 15:00:00;3.62863678517e-11;5.6898929135e-11;4.92290506683e-11;2.87898963865e-11
2020-01-01 15:15:00;4.01298085177e-11;6.21733355756e-11;5.45722082073e-11;3.20679090319e-11
2020-01-01 15:30:00;2.93021338749e-11;5.1925926665e-11;4.22311143967e-11;2.66351939025e-11
2020-01-01 15:45:00;2.74617996846e-11;4.97087846635e-11;3.99490747487e-11;2.56449750462e-11
2020-01-01 16:00:00;2.91421677561e-11;5.22665525494e-11;4.28012435102e-11;2.78753488883e-11
2020-01-01 16:15:00;3.09609584209e-11;5.366039804e-11;4.46419121261e-11;2.84580857894e-11
2020-01-01 16:30:00;2.86432384402e-11;5.18151770613e-11;4.18940561267e-11;2.68422871843e-11
2020-01-01 16:45:00;2.64257293309e-11;5.13611087402e-11;4.02661028845e-11;2.6987746189e-11
2020-01-01 17:00:00;2.72863583578e-11;5.44172670028e-11;4.30949367795e-11;2.96047220043e-11
2020-01-01 17:15:00;2.5560665974e-11;5.20021861703e-11;4.04768055582e-11;2.80186938466e-11
2020-01-01 17:30:00;2.65299062506e-11;5.28888567286e-11;4.0847845395e-11;2.77006549103e-11
2020-01-01 17:45:00;3.10531293318e-11;6.00056504171e-11;4.90510452421e-11;3.42878260418e-11
2020-01-01 18:00:00;2.969349844e-11;5.72886861404e-11;4.66399543628e-11;3.24499093343e-11
2020-01-01 18:15:00;2.94918541997e-11;5.3094619735e-11;4.31986397082e-11;2.76883362197e-11
2020-01-01 18:30:00;2.97934783243e-11;5.30900708582e-11;4.31812112137e-11;2.72391484729e-11
2020-01-01 18:45:00;2.8482833784e-11;5.38132143065e-11;4.31371222569e-11;2.81247476971e-11
2020-01-01 19:00:00;2.98873236469e-11;5.77577411238e-11;4.61646827857e-11;3.10688622977e-11
2020-01-01 19:15:00;2.98401165565e-11;5.84576119375e-11;4.58681230705e-11;3.11775481828e-11
2020-01-01 19:30:00;2.86992773776e-11;5.55729633176e-11;4.28101234631e-11;2.82436423259e-11
2020-01-01 19:45:00;3.02092768176e-11;5.75047166802e-11;4.55156057619e-11;3.02823976496e-11
2020-01-01 20:00:00;2.99396868694e-11;5.60626520316e-11;4.44549154571e-11;2.91046028432e-11
2020-01-01 20:15:00;2.85235814393e-11;5.23698886838e-11;4.14128590632e-11;2.63527616204e-11
2020-01-01 20:30:00;2.81186772528e-11;5.15570812829e-11;4.06004747641e-11;2.57408971584e-11
2020-01-01 20:45:00;2.94625842277e-11;5.30895291968e-11;4.23728783031e-11;2.66127826895e-11
