DateTime;0.1-1.0;1.0-20.0;4.0-14.0;4.0-20.0
2017-01-01 13:00:00;9.01357914424e-08;4.19173410689e-10;5.28356154845e-11;5.41856739038e-11
2017-01-01 13:15:00;8.995003838e-08;3.91297804313e-10;5.08507984857e-11;5.23626535979e-11
2017-01-01 13:30:00;1.01029702015e-07;3.71067933255e-10;5.0742946943e-11;5.23419933352e-11
2017-01-01 13:45:00;1.04578237528e-07;3.80765302558e-10;5.57433596956e-11;5.73480009775e-11
2017-01-01 14:00:00;1.00701422427e-07;3.71409895766e-10;5.28089176712e-11;5.43490373341e-11
2017-01-01 14:15:00;1.0004643067e-07;3.86387975615e-10;4.98680964498e-11;5.1432041353e-11
2017-01-01 14:30:00;1.04288392781e-07;3.94360619598e-10;5.47752191369e-11;5.63735816207e-11
2017-01-01 14:45:00;9.5810523842e-08;3.74776032945e-10;5.88760313668e-11;6.06052393324e-11
2017-01-01 15:00:00;9.4136043753e-08;4.02440496409e-10;5.56189701245e-11;5.73674470123e-11
2017-01-01 15:15:00;9.55514483486e-08;4.20678390473e-10;5.16020284957e-11;5.28668776858e-11
2017-01-01 15:30:00;9.53879973252e-08;3.79375383917e-10;4.89816963509e-11;5.02990788444e-11
2017-01-01 15:45:00;9.13015706102e-08;3.69791983227e-10;5.00475676048e-11;5.15362615552e-11
2017-01-01 16:00:00;9.13199849976e-08;3.58755474443e-10;4.81195597472e-11;4.95643309073e-11
2017-01-01 16:15:00;9.89980147662e-08;3.55718934977e-10;4.77018349721e-11;4.93573127215e-11
2017-01-01 16:30:00;1.01320876741e-07;3.64969987034e-10;4.90036944091e-11;5.05983044497e-11
2017-01-01 16:45:00;9.45790440171e-08;3.61217189384e-10;4.91539009003e-11;5.07134896865e-11
2017-01-01 17:00:00;9.18813401278e-08;3.59979670456e-10;4.93357319818e-11;5.10372488938e-11
2017-01-01 17:15:00;9.78371296783e-08;3.52728616103e-10;4.96840317873e-11;5.12500958996e-11
2017-01-01 17:30:00;9.51273181752e-08;3.56757132124e-10;4.97727884534e-11;5.13218230592e-11
2017-01-01 17:45:00;9.60122929525e-08;3.63805460279e-10;4.78657790701e-11;4.92999000424e-11
2017-01-01 18:00:00;1.01628569665e-07;3.69469165506e-10;4.94151774603e-11;5.08984502971e-11
2017-01-01 18:15:00;9.37504974342e-08;3.66071104606e-10;5.15035841664e-11;5.31035723297e-11
2017-01-01 18:30:00;9.64434421169e-08;3.60072081952e-10;5.19928020866e-11;5.3584963153e-11
2017-01-01 18:45:00;9.34439565518e-08;3.62527808385e-10;5.03613262493e-11;5.20901460766e-11
2017-01-01 19:00:00;8.7434130902e-08;3.61712327006e-10;4.99423943827e-11;5.17489621299e-11
2017-01-01 19:15:00;9.272599574e-08;3.61132800032e-10;5.07656793515e-11;5.25858572803e-11
2017-01-01 19:30:00;9.401140269e-08;3.65477867528e-10;5.09815533838e-11;5.27865803489e-11
2017-01-01 19:45:00;9.44503593729e-08;3.58519312149e-10;5.18377107605e-11;5.35971808572e-11
2017-01-01 20:00:00;9.17235781627e-08;3.78394686843e-10;5.61036158307e-11;5.83016760394e-11
2017-01-01 20:15:00;9.24387469284e-08;4.41804042775e-10;7.10603198406e-11;7.41496347397e-11
2017-01-01 20:30:00;9.90453302783e-08;4.03142410926e-10;6.40865575553e-11;6.62704946182e-11
2017-01-01 20:45:00;9.7473808271e-08;3.65485337696e-10;5.3085716815e-11;5.4496107322e-11
2017-01-01 21:00:00;9.54261079491e-08;3.57923317694e-10;4.94860574125e-11;5.08719724527e-11
2017-01-01 21:15:00;9.98456052342e-08;3.56843915352e-10;4.87418803976e-11;5.03091915513e-11
2017-01-01 21:30:00;1.00313119363e-07;3.55765976222e-10;5.46221866423e-11;5.64568380221e-11
2017-01-01 21:45:00;9.52482384816e-08;3.57444200012e-10;5.37259914128e-11;5.5201981679e-11
2017-01-01 22:00:00;9.89524329316e-08;3.54823256506e-10;4.78237301404e-11;4.90425726691e-11
2017-01-01 22:15:00;1.02004463773e-07;3.50469693106e-10;4.40224835602e-11;4.54053075459e-11
2017-01-01 22:30:00;9.77238787228e-08;3.40783554633e-10;4.39544430748e-11;4.56348831241e-11
2017-01-01 22:45:00;9.81657224423e-08;3.34378165316e-10;4.35844034429e-11;4.50665720887e-11
2017-01-01 23:00:00;9.92579680449e-08;3.33641127467e-10;4.23999136553e-11;4.38715552848e-11
2017-01-01 23:15:00;9.94420965744e-08;3.33690069691e-10;4.29811224567e-11;4.44268050984e-11
2017-01-02 00:00:00;9.28162037301e-08;3.96070155778e-10;4.08604520065e-11;4.21622936389e-11
2017-01-02 00:15:00;9.8205369791e-08;4.22002725696e-10;3.82536928671e-11;3.96070176991e-11
2017-01-02 00:30:00;9.46413401549e-08;3.34525132426e-10;3.67806229837e-11;3.79805391109e-11
2017-01-02 00:45:00;9.15166166432e-08;3.45471879727e-10;3.63006425339e-11;3.74452929401e-11
2017-01-02 01:00:00;8.91073737861e-08;3.55747567223e-10;3.55967248465e-11;3.6698317761e-11
2017-01-02 01:15:00;8.77743746485e-08;3.41868024872e-10;3.55796415525e-11;3.66666456804e-11
2017-01-02 01:30:00;9.11503040393e-08;3.40741499943e-10;3.41898862132e-11;3.52451045451e-11
2017-01-02 01:45:00;9.17690301948e-08;3.33731826605e-10;3.18100519259e-11;3.29519942556e-11
2017-01-02 02:00:00;9.34646022185e-08;3.44142743899e-10;3.12478682188e-11;3.23499414753e-11
2017-01-02 02:15:00;9.41668900834e-08;3.48671696411e-10;3.13893287638e-11;3.24675188965e-11
2017-01-02 02:30:00;9.72313395046e-08;3.44366236634e-10;3.24727039178e-11;3.40154856484e-11
2017-01-02 02:45:00;9.2625391725e-08;3.4626599015e-10;3.84539320647e-11;4.07045927234e-11
2017-01-02 03:00:00;9.33377285853e-08;3.36487487292e-10;3.55433100823e-11;3.72009383566e-11
2017-01-02 03:15:00;9.5958583922e-08;3.34016058481e-10;3.29615191658e-11;3.43341088619e-11
2017-01-02 03:30:00;9.3845736144e-08;3.85655402546e-10;3.12694427003e-11;3.24947045854e-11
2017-01-02 03:45:00;9.42805234414e-08;3.94397144016e-10;3.07287818043e-11;3.18393706651e-11
2017-01-02 04:00:00;8.96713942601e-08;3.40765160096e-10;2.99097231996e-11;3.05553365942e-11
2017-01-02 04:15:00;9.6616495421e-08;3.37384895452e-10;2.99555559028e-11;3.07808458835e-11
2017-01-02 04:30:00;9.16324864121e-08;3.35407228531e-10;2.96066911273e-11;3.1338059827e-11
2017-01-02 04:45:00;9.30514188067e-08;3.38541719287e-10;2.91307811297e-11;3.0399949462e-11
2017-01-02 05:00:00;9.3323019687e-08;3.46352706236e-10;2.86995382941e-11;2.92040566099e-11
2017-01-02 05:15:00;9.51073420217e-08;3.38588004736e-10;2.94391803678e-11;2.98326254777e-11
2017-01-02 05:30:00;9.69538882817e-08;3.30790600394e-10;3.27591096737e-11;3.31260786677e-11
2017-01-02 05:45:00;9.36219767244e-08;3.29488268471e-10;3.15419951324e-11;3.19130563741e-11
2017-01-02 06:00:00;8.89400536383e-08;3.34182122324e-10;3.38789172684e-11;3.48313010585e-11
2017-01-02 06:15:00;9.21748587101e-08;3.25167603276e-10;3.33201147059e-11;3.4688010673e-11
2017-01-02 06:30:00;9.42351566589e-08;3.47379848205e-10;3.7388441955e-11;3.8611121351e-11
2017-01-02 06:45:00;9.49195489789e-08;3.51082359914e-10;4.21120808031e-11;4.32047204277e-11
2017-01-02 07:00:00;9.31578862968e-08;3.50803918839e-10;4.32199735489e-11;4.42759627466e-11
2017-01-02 07:15:00;9.15677777713e-08;3.66100063311e-10;4.75182102273e-11;4.86083482828e-11
2017-01-02 07:30:00;9.46422256848e-08;3.73439853197e-10;5.33132984005e-11;5.44547036827e-11
2017-01-02 07:45:00;9.26453337665e-08;3.92540660938e-10;5.70092938258e-11;5.82059106625e-11
2017-01-02 08:00:00;9.33867154666e-08;4.04954676595e-10;6.07632785515e-11;6.21331924867e-11
2017-01-02 08:15:00;8.83533973353e-08;4.13326900456e-10;6.53505753064e-11;6.70456644925e-11
2017-01-02 08:30:00;8.54843813892e-08;4.07513579133e-10;6.61558324786e-11;6.75118781535e-11
2017-01-02 08:45:00;9.27795427461e-08;4.1963039441e-10;7.04981215326e-11;7.1726831445e-11
2017-01-02 09:00:00;9.60600447941e-08;4.25777000438e-10;7.77343023962e-11;7.91635721699e-11
2017-01-02 09:15:00;9.32433477358e-08;4.23748505509e-10;8.76258144326e-11;8.8897405679e-11
2017-01-02 09:30:00;9.0108979954e-08;4.42632622988e-10;9.44843443875e-11;9.55824277236e-11
2017-01-02 09:45:00;9.18939186313e-08;4.53554395805e-10;8.84455857915e-11;8.96236601341e-11
2017-01-02 10:00:00;9.61937299665e-08;4.69812249408e-10;1.00956817418e-10;1.02413944237e-10
2017-01-02 10:15:00;9.6982149126e-08;5.55192942581e-10;1.11930789795e-10;1.13647955335e-10
2017-01-02 10:30:00;9.28743836024e-08;5.88265012009e-10;1.09651992969e-10;1.11293825317e-10
2017-01-02 10:45:00;8.81474298323e-08;5.35987680822e-10;9.90506958672e-11;1.00713650035e-10
2017-01-02 11:00:00;9.06933288646e-08;5.10888796866e-10;1.11452910405e-10;1.12847659017e-10
2017-01-02 11:15:00;9.24187131278e-08;4.9086704864e-10;1.1669720846e-10;1.18029711022e-10
2017-01-02 11:30:00;9.2773442181e-08;4.92942556109e-10;1.11667169288e-10;1.13179515414e-10
2017-01-02 11:45:00;9.34070245552e-08;4.95622822848e-10;1.15675842908e-10;1.17355047524e-10
2017-01-02 12:00:00;8.8171490869e-08;4.86641031591e-10;1.0104009192e-10;1.02620981704e-10
2017-01-02 12:15:00;9.07897203479e-08;4.89753833765e-10;1.04583479164e-10;1.05847349007e-10
2017-01-02 12:30:00;8.90745897727e-08;4.93314038926e-10;1.08588670507e-10;1.09821712259e-10
2017-01-02 12:45:00;9.18459085576e-08;5.02899054234e-10;1.11366164633e-10;1.12583305224e-10
2017-01-02 13:00:00;2.01578943035e-07;5.61349899398e-09;1.12441469344e-10;1.13802745579e-10
2017-01-02 13:15:00;5.6279941693e-07;1.08516526072e-08;1.08681553052e-10;1.10037833593e-10
2017-01-02 13:30:00;3.83010549979e-07;3.79278981249e-09;9.51784611032e-11;9.68188304631e-11
2017-01-02 13:45:00;1.3302798959e-07;5.51049168145e-10;9.12562983932e-11;9.29552706542e-11
2017-01-02 14:00:00;1.01762935367e-07;5.29398990792e-10;9.03761672933e-11;9.18939995121e-11
2017-01-02 14:15:00;9.24527019808e-08;4.51045555472e-10;9.80983560003e-11;9.93832519829e-11
2017-01-02 14:30:00;9.31137036506e-08;4.56630470721e-10;9.79404171269e-11;9.92453715643e-11
2017-01-02 14:45:00;8.92118802386e-08;4.46993379735e-10;9.03840042235e-11;9.16983869142e-11
2017-01-02 15:00:00;7.98316148694e-08;4.65856407706e-10;9.20569554956e-11;9.34439861119e-11
2017-01-02 15:15:00;8.70686210385e-08;4.86654909387e-10;9.64139839532e-11;9.81002588678e-11
2017-01-02 15:30:00;9.06321867907e-08;4.86259246951e-10;1.05310968791e-10;1.06735388399e-10
2017-01-02 15:45:00;9.1436803904e-08;4.83350547576e-10;1.19906645362e-10;1.2105583528e-10
2017-01-02 16:00:00;8.82487464881e-08;4.73237085323e-10;1.13493638655e-10;1.14978082013e-10
2017-01-02 16:15:00;8.40406522394e-08;4.73638116237e-10;1.20450764563e-10;1.22029997122e-10
2017-01-02 16:30:00;8.48522166085e-08;4.83442477139e-10;1.16846218366e-10;1.18402704343e-10
2017-01-02 16:45:00;8.91207487779e-08;4.76224086688e-10;1.10575155812e-10;1.12141689413e-10
2017-01-02 17:00:00;9.05012558817e-08;4.7151386763e-10;9.84286516708e-11;9.99918716035e-11
2017-01-02 17:15:00;8.90479050784e-08;5.14971363362e-10;1.09577396037e-10;1.1121691606e-10
2017-01-02 17:30:00;8.86195433083e-08;5.23123872127e-10;1.1514193465e-10;1.16737800739e-10
2017-01-02 17:45:00;8.6143273619e-08;4.79033688553e-10;1.19456776462e-10;1.20822764109e-10
2017-01-02 18:00:00;8.78538788614e-08;4.81663537051e-10;1.19338101559e-10;1.20876753015e-10
2017-01-02 18:15:00;8.86609724447e-08;5.13818169322e-10;1.16893060188e-10;1.1880427364e-10
2017-01-02 18:30:00;9.09367307644e-08;6.11878069244e-10;1.35307575115e-10;1.37192733035e-10
2017-01-02 18:45:00;9.39921313738e-08;5.63730075148e-10;1.28875431806e-10;1.30561226618e-10
